Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Guatemala,GTM,860.9,864.725,885.75,871.775,857.5,878.425,894.202,913.479,921.556,1081.733,1086.01,1086.381,1373.952,1427.023,1487.194,1541.065,1546.785,1600.905,1619.525,1665.545,1736.165,1782.478,1830.491,1878.803,1922.416,1963.429,2095.727,2210.725,2252.922,2301.42
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Guinea,GIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.2
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Guyana,GUY,85.1,43.7,43.8,50.7,51.1,50.6,58.2,58,57.7,58.9,70.8,66.1,60.2,59.5,60.1,50.8,50.1,43.3,49.8,48.2,48.8,49.9,54.8,59.5,58.9,63.9,56.4,55.7,55.4,56
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Haiti,HTI,400.7,408.4,415.6,423.3,429.8,440.4,449.3,458.6,467.4,475.3,484.1,492.4,499.7,507.6,521.1,535.8,550.9,567.4,582,599.5,616.9,636,655.7,657,649.4,669.9,679.7,687.5,697.5,707.8
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Honduras,HND,396.6,397.2,399,400.4,402.6,404.5,405,462.9,467.5,336.2,373.2,367.5,378.3,397.9,417.7,436.4,458.5,486,506.9,529.8,554.6,580.2,595.8,603.3,657.1,683.4,656.1,462.3,565.7,505
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Hungary,HUN,3001.743,2973.852,2369.607,2313.723,2270.036,1944.043,1993.035,1874.978,1792.794,1729.077,1683.562,1691.987,1705.511,1765.33,1510.444,1558.546,1552.049,1484.018,1439.186,1518.14,1625.486,1582.28,1549.132,1492.086,1408.344,1359.513,1421.802,1405.563,1313.423,1286.283
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Iceland,ISL,14.768,14.737,14.647,13.968,13.91,13.229,13.906,12.868,12.769,12.71,12.892,12.341,12.693,12.368,11.963,11.184,11.946,13.015,12.316,12.017,13.816,12.445,11.602,13.021,13.284,13.795,11.374,11.474,11.374,11.074
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,India,IND,52582.3,53906,52157.6,52012.6,52334,54459.8,55130,56921.3,56161,56880,57451.2,57604.4,59008.5,60402.2,62152.4,63722.9,65242.8,67328.4,69725.7,75344.8,77771.2,79606,80359.6,80220.1,82056.5,83518.3,84489.5,83644.6,85768.1,86561.5
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Indonesia,IDN,33192.4,36019.3,36904.7,37795.2,39606.8,40074.1,41621.6,42975.4,42291,43055.5,42051.1,42110.8,42751,43621,43709.7,45135.2,48415.7,48318.9,48799.6,51223.6,53395.5,57627.8,58339.4,58250.6,57060.1,54316.6,54809.3,55074,54917.5,56079.9
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Iran, Islamic Rep.",IRN,79422,86571.3,89935.7,95770.2,96838.6,97548.2,98734.8,99816.4,97902.4,99764,106714,106735.6,104802.1,119437.2,125909.4,129853.2,136146.8,142225.9,143779.4,146111.7,149609.4,152698.3,143362.7,138936.2,150341.6,154314.2,180561.8,193256.9,192868.8,165916.6
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Iraq,IRQ,43263.6,6823.2,9670,13018.9,16343,16944,17221.5,29906.7,47563.5,56433.4,58464.5,54953,47087.5,34630.9,48151.4,45037.4,47392.1,49792.2,56059.1,59323.5,60571.4,68219.2,77358.4,80477.9,85546.1,99873.9,112377.7,113700.7,115945.9,118559.6
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Ireland,IRL,730.152,678.246,606.988,592.15,544.606,512.432,502.339,464.711,468.413,408.751,402.234,405.589,377.484,1034.77,365.665,366.278,354.743,361.221,358.251,339.219,321.147,295.82,289.883,294.617,283.137,273.226,264.036,259.629,272.523,243.317
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Israel,ISR,86.4,86.8,90.8,96.8,102.6,110.2,110.8,112.7,110.6,118,118.7,113,116.6,119.3,222.7,262.8,322.4,365.8,447.3,428.9,522.3,550.1,374.9,646.6,716.7,784,871,918.2,914.7,891
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Italy,ITA,5447.9,5670.5,5797.6,5946.8,5973.9,6323.1,6446.1,6584.5,6799.8,6947.7,7069.5,6953.5,7242.7,8123.4,7872.2,8697.4,8733.5,9181.6,9482.1,8771.4,9081.5,7974.9,8431.5,8108.3,7348.7,7847.6,7738.8,8098.7,7890.5,7904.1
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Jamaica,JAM,40.602,39.801,41.501,42,42.3,44.2,46.819,48.038,48.358,49.077,49.596,48.194,50.292,49.889,49.687,49.485,51.45,51.015,47.08,44.346,46.711,54.661,52.612,52.963,51.813,51.564,54.158,52.253,54.548,55.942
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Japan,JPN,5940.8,6122,6195.1,6218.9,6420.6,6486.8,6717.4,6661,6663.4,6888.8,6967.5,6963.4,7190.2,7475.6,7539.1,7613.6,7938.7,8295.5,8191.8,7907.1,8237.6,8985.8,9243.2,9250.8,9159.4,8812.1,8863.1,8892.4,8561.7,8193.9
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Jordan,JOR,62,60.8,66.3,73.1,110.2,112.4,112.8,118.3,117.8,118.6,121.8,120,116.3,126.2,251.4,269.7,348.5,399.9,430.3,485.9,374.2,199.1,171.5,199.7,128.5,331.7,520.4,551.2,565.5,570.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kazakhstan,KAZ,10422.6,10756.9,10567,10775.2,11057.2,11570.6,12116.3,13752.3,14466.9,14653.9,16151.4,16561.9,20698.2,21666.3,23647.6,25216.6,26123.3,26344.1,28098.6,28762.6,28250.1,30128.6,29119.7,29704.6,29049.3,27182,26375.4,27670.8,28281.5,25975.2
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kenya,KEN,1579.8,1630.2,1682.5,1735.8,1788,1843.9,1899.2,1952.8,2008.7,2065.3,2122.3,2178.8,2237.7,2294.7,2359.3,2426.1,2495.5,2565,2636.8,2715.9,2795.9,2871,2947,3030.9,3113.9,3200.8,3283.4,3361.3,3444.7,3543.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kiribati,KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Korea, Dem. People's Rep.",PRK,21122.44,19802.81,18489.79,17185.46,15864.83,14589.07,13286.24,12013.7,10736.67,9510.03,8275.695,8420.023,8537.151,8654.893,8772.536,8900.578,9473.369,9966.159,10568.55,11047.64,11593.43,11724.79,11944.35,12097.4,12329.46,12507.12,12604.85,13159.77,13188.69,13330.52
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Korea, Rep.",KOR,4816.4,4097.4,3341.8,2850.2,2451.7,2282.9,2296.9,2378,2138.9,2372,2874.3,2975.2,2809.2,2854.7,3065.4,3282.8,3421.3,3595.5,3655,3646.2,4083,4289.7,4494.4,4666.7,4443.7,4362.9,4288.8,4394.9,4586.6,4540
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kuwait,KWT,8513.9,1444.6,7531.6,13911,15485.6,15581.3,15840.4,16369.7,15911.6,14659.8,16023.8,15629.8,14826.5,17215.4,18405.9,19434.5,19896.1,19108.3,20100.9,17866.5,18357.3,20201.4,21445.6,22329.5,22062.8,22169.5,23622.9,22063.9,22381.1,22238.1
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Kyrgyz Republic,KGZ,1754.6,1746.85,1342.5,1059.4,631.65,575.75,675.05,654.1,641.05,384.35,431.7,448.55,561.75,465.7,513.85,468.4,430.297,398.295,368.692,328.789,288.886,293.262,304.737,304.612,371.088,335.963,350.851,365.54,396.628,370.017
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Lao PDR,LAO,0.00792,0.0436,0.0792,0.115,0.151,0.186,0.349,0.512,0.674,0.837,352.3,360.969,369.638,378.807,388.276,397.944,408.405,442.566,477.727,467.788,457.848,447.702,437.155,432.608,438.761,446.315,443.38,446.145,442.111,438.076
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Latvia,LVA,532.882,563.376,512.217,520.931,513.688,504.076,503.467,475.356,458.346,447.278,419.236,443.583,442.464,423.178,430.469,447.781,405.623,409.962,389.896,412.225,348.905,323.029,358.808,356.699,387.616,321.2,332.579,355.324,360.169,350.313
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Lebanon,LBN,54.5,63.1,71.3,86.7,87.9,99.7,100.9,104.6,103.6,105,98.3,101.9,103.2,105.5,109.1,108.3,106.7,96.1,113.3,126.5,150.2,116.4,123.8,118.7,126,132.1,137.5,141.4,139.7,142.2
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Liberia,LBR,0.262,0.265,0.268,0.272,0.275,0.279,0.287,0.295,0.304,0.312,0.32,0.325,0.33,0.336,0.341,0.346,0.345,0.344,0.343,0.342,0.341,0.317,0.294,0.27,0.246,0.223,0.223,0.223,0.223,0.223
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Libya,LBY,55356,59922.7,54069.4,57109,63467.8,66710.1,67629.9,63191.6,63096.1,58484.8,61932.6,58298,55976.1,61185.8,66162.4,71396.3,73345.3,73116.9,73918.4,67425.1,71193.2,26812,67747.5,48715.4,31434.3,30616.3,30651,48115.3,55540,60057.3
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Liechtenstein,LIE,0.371,0.437,0.487,0.529,0.56,0.607,0.666,0.692,0.752,0.803,0.837,0.896,0.946,1,1.052,1.097,1.136,1.145,1.176,1.115,1.141,1.122,1.141,1.166,1.132,1.161,1.166,1.166,1.166,1.166
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Lithuania,LTU,538.76,540.362,402.757,422.671,414.054,410.658,409.058,409.403,405.032,399.851,411.057,414.263,429.654,438.491,460.138,505.142,501.418,482.547,485.137,468.115,495.179,437.514,495.59,489.733,519.552,527.82,538.863,537.845,541.027,529.709
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Luxembourg,LUX,46.162,50.387,56.76,57.058,57.008,57.079,60.126,61.047,61.265,62.76,65.54,69.775,83.562,84.801,91.903,90.296,91.209,87.038,84.77,83.713,87.892,79.417,81.19,73.691,71.824,67.854,65.953,66.862,69.471,68.28
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Madagascar,MDG,611.4,630.2,647.9,665.6,573.1,697.4,713.5,732.7,752.8,774.6,795,820.2,799.4,832.4,855.9,878.3,901.8,928.5,959,957.9,970.3,985.7,1005.1,1022.3,1042.8,1061.9,1380.8,1430.3,1454.1,1470.8
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Malawi,MWI,20.5,20.5,20.5,20.5,20.5,20.5,20.5,41,61.5,82,102.5,113.046,123.593,134.139,144.685,155.231,163.094,170.956,178.819,186.681,194.544,200.668,206.793,212.918,219.042,225.167,231.451,237.735,244.018,250.302
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Malaysia,MYS,5256.4,5837.8,5790.3,6052.3,6525.5,7048.4,7740.6,8470,8336.5,8365.7,8888.5,8954.6,9240.5,9775.5,10619.9,11064.4,10852.7,10994.6,11498.1,10498,10284.5,10067.3,10494.9,11564.8,12131.1,12328,12023.9,11474.6,11608.9,11652.1
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Maldives,MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mali,MLI,0,0,0,0,0,0,0,0,0,0,382.9,390.6,398.6,406.6,414.4,423.2,432.3,441.4,450.3,557.9,578.7,588.6,609.5,629.8,650.4,678,708.8,734.8,760.7,782.9
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Malta,MLT,3.941,3.941,4.041,5.041,4.941,6.041,4.841,5.141,4.941,4.841,4.341,4.541,4.641,4.841,4.501,4.701,4.601,5.001,5.4,4.7,5.2,5.1,5.4,5.2,5.4,4.8,4.5,4.4,4.4,4.8
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Marshall Islands,MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mauritania,MRT,62.2,63.1,64.2,64.7,65.2,66.2,66.9,67.4,68.4,69.4,70.2,71.6,73.1,74.3,76,75.6,254.2,169.1,157.5,159.4,135.9,127.5,124.3,120.4,118.8,119,118.3,115.1,304.838,294.08
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mauritius,MUS,21.7,19,17.8,16.9,15.2,15.7,15.1,15.3,15.2,12.7,14.8,15.4,14.6,15,15.6,15.4,15.5,15.3,15.8,15.1,15.8,15.6,15.3,15.3,15.3,16.6,16.3,16.3,16,16.1
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mexico,MEX,30180,31233.9,31041.4,31592.1,31948,31957.8,33732,35881.5,36178.6,35659.7,37190.7,37156.4,37986.9,41048.5,41800.7,41915.1,42763.6,41733,41061.7,39616.9,39530.6,39545,40841.9,40547.2,39563,37192.6,36051.2,32574.8,32762.2,32356.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,"Micronesia, Fed. Sts.",FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Moldova,MDA,939.45,861.218,807.836,690.105,665.823,725.941,773.873,634.555,583.586,578.768,622.5,616.45,673.15,717.35,765.9,832.45,735.2,768.95,766.45,643.15,767.1,807.256,853.512,888.867,927.723,963.879,973.547,997.716,995.084,957.752
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mongolia,MNG,356.5,323.2,225.7,192.3,168.6,166.4,156.645,162.39,159.836,172.881,194.026,216.236,245.446,262.956,273.466,329.176,358.047,486.925,584.803,754.181,857.16,1013.478,1152.997,1332.616,1446.734,1581.453,1589.833,1532.513,1517.692,1455.372
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Montenegro,MNE,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,90.3,91.7,133.5,175.1,219.3,262.4,260.467,257.433,251,245.967,244.334,241.982,239.03,233.077,229.725
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Morocco,MAR,367.3,373.3,379.4,385.2,387,387.7,395.4,404.6,409.9,419.8,424.2,429.6,433.5,434.7,770.9,761.6,729.6,697.3,645.7,599.9,593.6,600.7,627.1,615.7,613.4,613,609.1,605.7,605,613
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Mozambique,MOZ,1196,1193.4,1199.3,1214.3,1236.7,1263.5,1288.4,1315.6,1617.6,1656.9,1850.8,1574.5,1725.9,1914.7,2295.1,2577,2622.2,1774.5,1960.8,1912.4,1888.6,2443.3,2925,3265.3,3282.7,3397.5,3409,3993.4,4479.4,3942.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Myanmar,MMR,2678.45,2640.002,2703.354,2667.706,2743.358,2760.809,2733.027,2793.746,2855.964,2848.982,2889.6,2948.05,3017.9,3111,3231,3286.05,3313.453,3328.657,3338.46,3350.364,3373.467,3399.524,3433.781,3465.338,3498.495,3527.052,3547.652,3576.652,3585.751,3595.951
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Namibia,NAM,0,49.2,49.9,51.1,52.1,53.5,55.8,56.5,56.5,57,64.4,66.3,64.6,65.5,66.3,69.1,67.5,67.8,69,76.6,71.3,68.5,64,64.9,65.9,66.9,67,67.1,67.4,73.6
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Nepal,NPL,1695.9,1733.212,1770.724,1809.636,1849.748,1890.26,1931.516,1974.371,2017.527,2063.882,2185.337,2241.006,2315.374,2365.143,2414.411,2466.979,2510.154,2561.928,2617.103,2648.277,2674.652,2740.922,2526.392,2828.863,2870.033,2907.804,2945.536,2998.568,3043.701,3094.633
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Netherlands,NLD,848.8,891.9,882.7,895.4,888.8,896.7,955.3,906.9,886.8,866.5,853,884.3,891,888.3,938,915.4,916.2,906,969.3,950.6,1027.2,974.2,961.2,973,882.4,822.2,825.1,820.3,807.7,812.4
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,New Zealand,NZL,1098.1,1177.7,1198.8,1222.9,1112.2,1107.2,1186.8,1316.2,1227.9,1246.6,1250.3,1309.8,1309.7,1247.5,1179.7,1154.8,1187.3,1304.2,1304.8,1297.4,1370.1,1290,1298.5,1269.3,1244.8,1243.7,1169,1154.7,1127.7,1127.8
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Nicaragua,NIC,275.688,280.388,283.087,286.186,289.086,291.985,295.312,300.138,302.865,303.291,306.418,305.715,310.812,294.808,298.605,302.002,323.154,327.407,327.559,327.311,331.564,333.496,338.528,339.66,343.392,345.125,349.617,353.81,355.502,359.495
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Niger,NER,391.045,403.85,417.254,431.958,446.963,461.567,477.503,606.438,620.274,636.209,378.4,392.2,405.2,418.8,431.3,445.4,458.3,474.7,491.2,507.2,523.2,482.6,592.9,872.3,887.9,866.2,872.3,899.5,941.9,967.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Nigeria,NGA,57283.3,60766,63370.1,63091.9,62719.4,65635.3,73040.1,71851.5,67575.3,65361.4,71516.7,73329.5,66449,74675.9,76182.3,76269.5,73340.2,71842.7,70659.5,68159.6,74261.5,74319.2,72920.6,70714,70984.4,70222.3,67090.4,68948.3,70344.1,72569.4
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,North Macedonia,MKD,191.95,179.1,233.05,239.3,249.45,254.75,248.4,259.7,275.1,267.225,286.5,294.1,282.15,353.646,362.591,382.837,377.188,377.139,405.89,382.991,377.726,372.917,369.808,360.098,354.689,345.08,333.171,341.062,327.952,324.243
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Norway,NOR,855.7,893,975.9,1045.4,1162.5,1234.4,1331.5,1361.3,1335.4,1348,1416.6,1424.5,1446.9,1449.3,1419.7,1381.1,1315.1,1246.2,1262,1247.1,1220.8,1147.5,1148.2,1082.1,1060.4,1104.8,1120.9,1128.1,1084.7,1035.5
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Oman,OMN,6448.3,6667.6,7170.6,8225.5,9015.6,9596.8,9905.5,10438.2,10070.2,10427.5,11537.4,12390.4,12188.8,12353.5,12021.8,12263.2,12373.1,12035.5,12376.8,12873.8,13526.1,14115.8,15110.2,16057.2,16006.2,16416.7,17359.7,16947.4,18091,18102.5
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Pakistan,PAK,10146.8,10753.3,11280.3,11446.3,11612.9,12126.7,12533.3,12623.2,12993.8,13785.3,14391.1,14969.4,15338.4,17253.2,18389.5,19197.1,19568.9,20469.9,20325.1,20881.5,21011,21264.5,21689.9,22223.6,22346.3,22085.8,21776.7,21162.3,22124.3,22471.3
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Palau,PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Panama,PAN,108.9,110,116,119.1,122.25,116.65,127.15,129.15,132.75,133.05,75.75,77.25,77.45,77.25,77.75,78.25,81.25,81.35,81.45,83.35,86.05,87.05,87.85,88.65,90.55,91.95,93.95,94.25,93.55,96.95
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Papua New Guinea,PNG,0.47,927.158,1853.845,2780.533,3707.221,4633.908,4359.61,4085.312,3811.014,3536.716,3262.417,2987.845,2713.373,2438.801,2164.328,1889.856,1803.391,1717.026,1630.661,1544.296,1457.931,2261.062,3064.193,3867.423,4670.554,5473.685,5411.001,5348.318,5285.634,5222.951
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Paraguay,PRY,425.6,438.3,393.6,402,389.1,404,414.5,433.6,390,380.7,376.4,399.6,378.3,388.4,380.5,370,328.2,337,347.9,360.2,365.2,355.4,347.9,310.1,322.2,322.3,452.6,463,446,435.7
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Peru,PER,1877.4,1774.9,1755.8,1769.9,1713.3,1720,1749.5,1682,1898.3,1846.9,1828.3,1834.8,1807,1851.9,1895.2,2063.9,2108.7,2227.3,2482,2783.7,3409.1,4045.2,4125.5,4215.5,4522.2,4279.8,4354.8,3924.4,3856.5,3972.3
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Philippines,PHL,2549.9,2459.6,2451.8,2428.7,2326.1,2261.7,2187.3,2132.9,2068.3,1995.4,1926.1,1897.7,2227.4,2299.9,2185.2,2372.6,2354.5,2526.5,2593.5,2724.9,2726.8,2811,2816.1,2836.2,2955.4,2909.4,2990.3,2965.6,3023.5,3025.1
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Poland,POL,3852.5,4609.3,4671,5978.9,5487,5537,5727.4,5280.8,4669.6,4700.6,4188.8,4472.7,4579.7,4648.4,4871.9,5110.1,5483.3,5208.4,5380.4,5427.1,5981.7,5658.8,5836.6,5757.6,5425.8,5433.3,5662,5701.7,5551.4,5149.6
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Portugal,PRT,576.073,575.74,574.569,577.929,562.918,526.749,525.142,529.777,540.08,553.721,568.569,572.528,584.823,580.984,586.159,589.746,581.829,586.713,583.704,587.201,454.191,449.899,451.617,452.411,448.539,453.095,453.501,457.272,454.243,459.614
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
